************************************************************************
file with basedata            : EXPL7.BAS
initial value random generator: 2093356664
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  28
horizon                       :  136
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     26      0       54       14       54
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          2           3   4
   3        1          3           5   6  10
   4        1          2           5  19
   5        1          3           7   8  22
   6        1          3           7   9  18
   7        1          1          13
   8        1          2          20  21
   9        1          1          26
  10        1          3          11  12  14
  11        1          1          20
  12        1          2          16  26
  13        1          1          25
  14        1          2          15  18
  15        1          2          17  24
  16        1          1          25
  17        1          2          19  21
  18        1          1          23
  19        1          1          20
  20        1          1          27
  21        1          1          25
  22        1          1          23
  23        1          1          24
  24        1          1          26
  25        1          1          27
  26        1          1          27
  27        1          1          28
  28        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     1       0    4    6    8
  3      1     6       2    0    5    4
  4      1     9       9    0    6    6
  5      1    10       8    0    2    9
  6      1     7       1    0    9    3
  7      1     5       0    5    4    8
  8      1     4       0    3    3    5
  9      1     1       7    0    2    8
 10      1     7       4    0    8    7
 11      1     1       0    2    7    5
 12      1     5       9    0    4    9
 13      1     7       0    6    9    6
 14      1     7       0    5    8    4
 15      1     1       0    8    6    9
 16      1     7       6    0    9    3
 17      1     5       9    0    7    8
 18      1    10       0    4    1    6
 19      1     4       0    3    6    6
 20      1     6       0    7    4    4
 21      1     5       0    4    4    2
 22      1     3       0    4    5    5
 23      1     3       0    9    9    8
 24      1     9       0    5    6    3
 25      1     2       7    0    5    7
 26      1     6       4    0    2    5
 27      1     5       2    0    3    6
 28      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   12   12  140  154
************************************************************************
