************************************************************************
file with basedata            : EXPL7.BAS
initial value random generator: 1312258257
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  28
horizon                       :  114
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     26      0       54        2       54
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   5
   3        1          2           7  15
   4        1          3           6   8  10
   5        1          2           7  19
   6        1          1          23
   7        1          2           9  14
   8        1          1          15
   9        1          2          13  17
  10        1          3          11  15  22
  11        1          3          12  13  24
  12        1          1          19
  13        1          1          16
  14        1          1          21
  15        1          1          18
  16        1          1          21
  17        1          2          22  25
  18        1          1          27
  19        1          2          20  25
  20        1          2          21  23
  21        1          1          26
  22        1          1          23
  23        1          1          26
  24        1          1          25
  25        1          1          26
  26        1          1          27
  27        1          1          28
  28        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     1       7    0    7    8
  3      1     5       0    7    4    3
  4      1     1       0    4    7    2
  5      1     6       0    6    9    2
  6      1     5       6    0    2    9
  7      1     5       4    0    5    8
  8      1     2       4    0    4    7
  9      1     5       4    0    8    4
 10      1     9       5    0    4    9
 11      1     3       7    0    4    3
 12      1     7       0    6    6    9
 13      1     3       0    1    5    9
 14      1     1       2    0    7    5
 15      1     1       0    4    7    6
 16      1     5       0    3    6    5
 17      1     9       0    2    7    4
 18      1     3       7    0    1    8
 19      1     1       2    0    4    9
 20      1    10       0   10    2    8
 21      1     1       0    3    8    8
 22      1     5       0    8    7    9
 23      1     6       0    7    1    6
 24      1     3       3    0    9    6
 25      1     1       0    6    6   10
 26      1     6       0    5    2    8
 27      1    10       0    5    6    7
 28      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   10   13  138  172
************************************************************************
