************************************************************************
file with basedata            : EXPL7.BAS
initial value random generator: 1346148394
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  28
horizon                       :  144
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     26      0       48       25       48
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   9
   3        1          3           6  18  19
   4        1          2           5   8
   5        1          3          10  16  24
   6        1          2           7  12
   7        1          1          15
   8        1          3          11  12  17
   9        1          1          27
  10        1          1          13
  11        1          2          15  16
  12        1          1          14
  13        1          2          18  22
  14        1          1          25
  15        1          1          23
  16        1          2          18  25
  17        1          2          20  21
  18        1          2          23  26
  19        1          1          24
  20        1          1          25
  21        1          1          22
  22        1          1          23
  23        1          1          27
  24        1          1          26
  25        1          1          26
  26        1          1          27
  27        1          1          28
  28        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     4      10    0    4    7
  3      1     8       3    0    7    5
  4      1     1       0    4    6    8
  5      1     1       0    3    9    6
  6      1     6       9    0    3    8
  7      1     1       4    0    3   10
  8      1     7       0    8    6    7
  9      1     8       7    0    7    3
 10      1     1       8    0    3    2
 11      1     8       2    0    2    7
 12      1    10      10    0    6    3
 13      1     6       0    9    9    8
 14      1     1       0    1    4   10
 15      1     9       0    1    7    8
 16      1     4       0    9    5    5
 17      1     9       0    2    8    7
 18      1     9       2    0    6    9
 19      1     9       1    0    6    5
 20      1     4       8    0    7    4
 21      1     6       8    0    6    8
 22      1     3      10    0    4    6
 23      1     9       6    0    7    3
 24      1     3      10    0    2    8
 25      1     6       7    0    3    4
 26      1     5       8    0    5    6
 27      1     6       0    1    8    1
 28      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   15   11  143  158
************************************************************************
