************************************************************************
file with basedata            : EXPL7.BAS
initial value random generator: 1605579345
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  28
horizon                       :  156
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     26      0       55        7       55
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   6
   3        1          3           5  11  18
   4        1          2           7   9
   5        1          2           8  10
   6        1          2          12  17
   7        1          2          13  23
   8        1          1          17
   9        1          1          26
  10        1          1          22
  11        1          1          15
  12        1          2          16  25
  13        1          3          14  20  25
  14        1          1          16
  15        1          1          21
  16        1          1          24
  17        1          2          20  22
  18        1          3          19  20  21
  19        1          1          23
  20        1          1          27
  21        1          1          24
  22        1          2          24  25
  23        1          1          26
  24        1          1          27
  25        1          1          26
  26        1          1          27
  27        1          1          28
  28        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     5       0    5    7    2
  3      1     7       0    3    2   10
  4      1     5       0    2    4    6
  5      1     6       0    1    1    2
  6      1     5       5    0    8    9
  7      1     8       0    9    5    6
  8      1    10       5    0    6    8
  9      1     7      10    0    3    7
 10      1     8       0    3    5    2
 11      1     6       0    2    6    1
 12      1     2       4    0    1    3
 13      1     4       9    0    9    4
 14      1     4       0    6    1    5
 15      1     9       6    0    5   10
 16      1     8       6    0    2   10
 17      1     6       0    4   10    1
 18      1     7       4    0    8    4
 19      1    10       4    0    2    7
 20      1     1       8    0    7    5
 21      1     4       2    0    2    1
 22      1     1       0    9    5    5
 23      1     9       8    0    4    6
 24      1     4       0    4    8    2
 25      1     6       0    5    5    5
 26      1     8       0    3    7    8
 27      1     6       0    1    8    8
 28      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   13   10  131  137
************************************************************************
