************************************************************************
file with basedata            : EXPL7.BAS
initial value random generator: 31275565
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  28
horizon                       :  125
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     26      0       52        9       52
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          2           3   7
   3        1          2           4   5
   4        1          3           6  13  25
   5        1          1          21
   6        1          2          11  23
   7        1          3           8   9  14
   8        1          3          10  17  23
   9        1          2          12  13
  10        1          1          15
  11        1          1          18
  12        1          3          15  16  26
  13        1          1          21
  14        1          2          15  24
  15        1          1          18
  16        1          2          18  19
  17        1          1          19
  18        1          1          27
  19        1          1          20
  20        1          1          22
  21        1          1          23
  22        1          1          24
  23        1          2          24  26
  24        1          1          27
  25        1          1          26
  26        1          1          27
  27        1          1          28
  28        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     6       8    0    6    8
  3      1     5       5    0    4    7
  4      1     6       2    0    5    2
  5      1     3       5    0    2    9
  6      1     9       8    0    8    1
  7      1     2       0    8    2    2
  8      1     8       3    0    4    6
  9      1     7       6    0    8    5
 10      1     1       8    0    5    6
 11      1     3       9    0    9    4
 12      1     1       0    4    8    8
 13      1     1       2    0    6    2
 14      1     4       0    2   10    5
 15      1     5       0    7    5    7
 16      1     9       0    5    4    7
 17      1     4       0    7    2    2
 18      1     4       6    0    8    2
 19      1     4       7    0    5    7
 20      1     4       0    5    7    4
 21      1     1       0    6    4    2
 22      1     4       0    7    4    3
 23      1     3       0   10    5    2
 24      1     9       7    0    5    4
 25      1     8       0    6    6    5
 26      1     8       0    7    8    2
 27      1     6       0    3    8    1
 28      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   10   14  148  113
************************************************************************
