************************************************************************
file with basedata            : EXPL7.BAS
initial value random generator: 433229575
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  28
horizon                       :  122
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     26      0       45       15       45
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   7
   3        1          2          11  20
   4        1          3           5   6  10
   5        1          1          21
   6        1          3           8   9  18
   7        1          1          26
   8        1          1          14
   9        1          2          15  25
  10        1          2          13  24
  11        1          1          12
  12        1          2          13  16
  13        1          2          17  19
  14        1          1          17
  15        1          2          19  21
  16        1          1          17
  17        1          1          25
  18        1          2          19  23
  19        1          1          27
  20        1          2          21  24
  21        1          2          22  23
  22        1          1          26
  23        1          1          26
  24        1          1          25
  25        1          1          27
  26        1          1          27
  27        1          1          28
  28        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     8       0   10    3    7
  3      1     1       4    0    4    5
  4      1     2       4    0    6    8
  5      1     8       0    7    3    6
  6      1     7       9    0    8    7
  7      1    10       0    3    3    3
  8      1     2       0   10    9    6
  9      1     3       4    0    7    8
 10      1     2       7    0    6    5
 11      1     4       3    0    1    9
 12      1     2       5    0    4    3
 13      1     3       4    0    4    5
 14      1     8       0    5   10    9
 15      1     2       0   10    3    9
 16      1     3      10    0    8    5
 17      1     4       0    4    9    2
 18      1     1       0    9    7    3
 19      1    10       7    0    5    7
 20      1     3       5    0    9    2
 21      1     2       0    2    2    2
 22      1     4       0    7    5    6
 23      1     8       2    0    1    3
 24      1     6       0    4    7    5
 25      1     6       8    0    3    5
 26      1     7       5    0    9    7
 27      1     6       0    8    4    3
 28      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   13   15  140  140
************************************************************************
