************************************************************************
file with basedata            : EXPL5.BAS
initial value random generator: 1108104608
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  96
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       48        6       48
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   5
   3        1          1          17
   4        1          3           6  10  14
   5        1          3           7   9  11
   6        1          2           7  12
   7        1          3           8  16  17
   8        1          1          13
   9        1          3          13  15  16
  10        1          1          15
  11        1          1          13
  12        1          1          15
  13        1          1          19
  14        1          1          17
  15        1          1          18
  16        1          1          18
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1    10       0    6    5    6
  3      1     1       9    0    3   10
  4      1     4       7    0    6    6
  5      1    10       0    8    6    9
  6      1     1       6    0    6    6
  7      1     7       0    5    6    3
  8      1     5       0    6    3    9
  9      1     3       4    0    5    9
 10      1     3       0    2    2    9
 11      1     6       5    0    9   10
 12      1     4       6    0    8    6
 13      1     8       0    7    7    4
 14      1    10      10    0    6    1
 15      1     4       0    6    4    4
 16      1     5       3    0    6    4
 17      1     1       9    0    3    7
 18      1     6       4    0    6    3
 19      1     8       0    5    5    8
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   12    9   96  114
************************************************************************
