************************************************************************
file with basedata            : EXPL5.BAS
initial value random generator: 115953264
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  100
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       48        7       48
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   5
   3        1          1           9
   4        1          3           9  10  16
   5        1          3           6   7   8
   6        1          3          12  14  15
   7        1          1          11
   8        1          1          16
   9        1          2          11  15
  10        1          2          17  18
  11        1          2          13  18
  12        1          1          16
  13        1          1          17
  14        1          1          17
  15        1          1          18
  16        1          1          19
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     8       0    3    2    6
  3      1     2       0    8    6    3
  4      1     8       8    0    8    6
  5      1     1       0    8    9    7
  6      1     4       9    0    4   10
  7      1     9       0    7    6    5
  8      1     7       0    5    2    6
  9      1     7       0    9    2    7
 10      1     6       8    0    5    7
 11      1     7       0    5    9    7
 12      1     1       6    0    8    8
 13      1     2       0    8    3    9
 14      1     6       7    0    3    3
 15      1     3       0    5   10    1
 16      1     9       0    2    3    8
 17      1     8       9    0    8    5
 18      1     4       8    0    3    2
 19      1     8       2    0    6    2
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   11   11   97  102
************************************************************************
