************************************************************************
file with basedata            : EXPL5.BAS
initial value random generator: 2036629926
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  90
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       44        7       44
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   5
   3        1          2          13  17
   4        1          2           7  10
   5        1          3           6  11  13
   6        1          3           8  12  14
   7        1          1           9
   8        1          2          15  17
   9        1          3          11  12  16
  10        1          1          12
  11        1          1          19
  12        1          1          15
  13        1          1          15
  14        1          1          17
  15        1          1          18
  16        1          1          18
  17        1          1          18
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     1       6    0    8    4
  3      1     5       2    0    9    3
  4      1     5       0    9    3    3
  5      1    10       0    9    3    5
  6      1     6       1    0    8    8
  7      1     5       0    6    4    9
  8      1     3       4    0    3    8
  9      1     4       0    9    4    1
 10      1     5       6    0    7    3
 11      1     4       8    0    6    4
 12      1     8       0    2    5    7
 13      1     5       6    0    4    5
 14      1     2       0    5    6    9
 15      1     1       6    0    5    8
 16      1     7       2    0    1    9
 17      1     1       6    0    6    5
 18      1    10       6    0    6    6
 19      1     8       7    0    3    6
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   10   11   91  103
************************************************************************
