************************************************************************
file with basedata            : EXPL5.BAS
initial value random generator: 955785733
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  90
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       44       13       44
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   5
   3        1          2          16  17
   4        1          3           6   8  10
   5        1          2          11  17
   6        1          2           7   9
   7        1          2          13  18
   8        1          2          11  13
   9        1          2          14  18
  10        1          1          12
  11        1          1          16
  12        1          2          15  16
  13        1          1          14
  14        1          1          15
  15        1          1          17
  16        1          1          18
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     1       9    0    7    8
  3      1     7       0    9    4    7
  4      1    10       0    3    8    4
  5      1     1       6    0    3    7
  6      1     6       0    5    6    9
  7      1     6       7    0    5    7
  8      1    10       4    0    5    8
  9      1     3       4    0    4    4
 10      1     2       9    0    7    8
 11      1    10       0    4    4    7
 12      1     8       0    8    9    5
 13      1     3       4    0   10    1
 14      1     1       5    0    9    8
 15      1     1       9    0   10    4
 16      1     5       0    5    9    7
 17      1     8       0    4    2    3
 18      1     2       0    1    5    4
 19      1     6       2    0    5    7
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   10   10  112  108
************************************************************************
