************************************************************************
file with basedata            : EXPL5.BAS
initial value random generator: 986387371
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  102
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       51        4       51
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   5   7
   3        1          3           4  12  15
   4        1          3           6   8  10
   5        1          1          17
   6        1          2          14  16
   7        1          3           9  12  14
   8        1          1           9
   9        1          1          18
  10        1          1          11
  11        1          1          13
  12        1          2          13  18
  13        1          1          16
  14        1          1          19
  15        1          2          17  18
  16        1          1          17
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     4       4    0    3    2
  3      1     4       6    0    4    8
  4      1     7       0    9    7    2
  5      1     3       2    0    3    5
  6      1     2       7    0    7    9
  7      1     7       4    0    5    8
  8      1    10       6    0    5    2
  9      1     3       5    0    5    7
 10      1    10       8    0    5    7
 11      1     7       0    5    8    8
 12      1     1       0    8    1    6
 13      1     1       4    0    8   10
 14      1     6       6    0    7    6
 15      1     9       3    0    6   10
 16      1     4       0    4    7    5
 17      1     7       0    5    2    2
 18      1    10       0   10    5    2
 19      1     7       0    7    4    5
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   11   11   92  104
************************************************************************
