************************************************************************
file with basedata            : EXPL5.BAS
initial value random generator: 1944916721
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  90
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       48       11       48
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   8
   3        1          2           7   9
   4        1          2           5   6
   5        1          1          14
   6        1          2          12  15
   7        1          3          11  13  15
   8        1          3          13  16  18
   9        1          2          10  16
  10        1          1          11
  11        1          1          12
  12        1          1          18
  13        1          1          17
  14        1          1          16
  15        1          2          17  18
  16        1          1          17
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     2       0    7    5   10
  3      1     4       0    6    8    8
  4      1     2       0    7    4    3
  5      1     9       2    0    7    1
  6      1     2       3    0    4   10
  7      1     1       2    0    1    7
  8      1     5       0    6    5    5
  9      1     8       3    0    8    5
 10      1     5       9    0    6    6
 11      1     4       8    0    9    4
 12      1    10       3    0    6    8
 13      1     8       0    6    6    4
 14      1     1       0    5    6   10
 15      1     4       0    5    8    1
 16      1     9       5    0    4    8
 17      1     1       0    1    2    6
 18      1     6       4    0    1    4
 19      1     9       0    4    3    7
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   10    9   93  107
************************************************************************
