************************************************************************
file with basedata            : EXPL5.BAS
initial value random generator: 703979634
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  109
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       64        3       64
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          2           3   4
   3        1          3           5   7  11
   4        1          2           6  15
   5        1          3           6   9  10
   6        1          3           8  16  17
   7        1          3           9  10  14
   8        1          2          12  13
   9        1          1          12
  10        1          1          17
  11        1          1          12
  12        1          1          18
  13        1          1          14
  14        1          1          18
  15        1          1          18
  16        1          1          19
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1    10       1    0    4    3
  3      1     8       0    4    5    5
  4      1     6       7    0    6    1
  5      1     8       8    0    4    8
  6      1     3       0    3    5    3
  7      1     4       8    0    3    6
  8      1    10       8    0    7    7
  9      1     7       0    5    7    5
 10      1     1       3    0    4    5
 11      1    10       0    3    8    1
 12      1     8       0    6    3    2
 13      1     1       0    8    4    4
 14      1     1       0    6    9    9
 15      1    10       0    9    3    6
 16      1     4       0    4    4    3
 17      1     1       0    7    1    5
 18      1     8       0    2    7   10
 19      1     9       8    0    5    9
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   10   10   89   92
************************************************************************
