************************************************************************
file with basedata            : EXPL5.BAS
initial value random generator: 5177
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  109
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       51       13       51
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4  15
   3        1          3           5   6   7
   4        1          3          11  12  13
   5        1          1          14
   6        1          3           8  13  14
   7        1          3           8  11  16
   8        1          1           9
   9        1          1          10
  10        1          1          19
  11        1          1          17
  12        1          1          16
  13        1          2          17  18
  14        1          1          16
  15        1          1          18
  16        1          1          18
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     5       4    0    3    3
  3      1    10       0    8    7    5
  4      1     1       4    0    2    8
  5      1    10       6    0    8    7
  6      1     3       0    5    2    6
  7      1     9       5    0    2    7
  8      1     1       3    0    2    5
  9      1     5       5    0    1    5
 10      1     9       4    0    6    5
 11      1    10       0    3    4    2
 12      1     4       3    0    7    1
 13      1     1       7    0    9    3
 14      1     9       5    0    4   10
 15      1     8       6    0    9    5
 16      1     3       0    3    6    3
 17      1    10       0    6    6    6
 18      1     4       4    0   10    7
 19      1     7       0    4    3    8
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
    9    8   91   96
************************************************************************
