************************************************************************
file with basedata            : EXPL5.BAS
initial value random generator: 380846440
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  107
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       56        0       56
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          1           3
   3        1          3           4   7   8
   4        1          3           5   9  11
   5        1          3           6  14  18
   6        1          1          19
   7        1          2          10  12
   8        1          1           9
   9        1          1          10
  10        1          2          15  16
  11        1          2          12  13
  12        1          2          14  18
  13        1          2          14  16
  14        1          1          15
  15        1          1          19
  16        1          1          17
  17        1          1          18
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     7       0    4    2    5
  3      1    10      10    0    5    5
  4      1     2       7    0    5   10
  5      1     3       0    6    4    6
  6      1     9       0    4    2    4
  7      1     9       0    3    9    4
  8      1     3       2    0    2    8
  9      1     6       0    9    1    6
 10      1     7       5    0    4    7
 11      1     1       8    0    9    4
 12      1     9       0    2    2    9
 13      1     7       0    7    2    7
 14      1    10       6    0    9    7
 15      1     1       0    2    7    8
 16      1     6       0    2   10    4
 17      1     8       7    0    3    7
 18      1     2       4    0    4    7
 19      1     7       0    5    6    7
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   11   12   86  115
************************************************************************
