************************************************************************
file with basedata            : EXPL5.BAS
initial value random generator: 1584099229
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  110
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       51        5       51
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          1           3
   3        1          3           4   6  10
   4        1          3           5   7  15
   5        1          3           8   9  17
   6        1          3           9  11  14
   7        1          2           8  13
   8        1          1          19
   9        1          2          12  18
  10        1          2          14  17
  11        1          1          13
  12        1          1          13
  13        1          1          16
  14        1          1          16
  15        1          1          16
  16        1          1          19
  17        1          1          18
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     6       0    2    3    6
  3      1     9       0    4    5    4
  4      1     6       0    6    1    5
  5      1     7       7    0    4    4
  6      1     9       6    0    4    8
  7      1     9       0    5    6    6
  8      1    10       0    6    7    8
  9      1     2       0    2    7    5
 10      1    10       0    7    9    5
 11      1     4       0    5    2    8
 12      1     1       0    7    7    9
 13      1     1       0    5    4    1
 14      1     1       7    0    6    3
 15      1     6       3    0    1    3
 16      1     6       0    7    8    4
 17      1     7       0    9    8    8
 18      1     7       0    2    7    3
 19      1     9       0    1    2    5
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
    9   12   91   95
************************************************************************
