************************************************************************
file with basedata            : EXPL5.BAS
initial value random generator: 570659071
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  88
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       49        3       49
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4  10
   3        1          3           5  13  16
   4        1          2          12  18
   5        1          3           6   7   8
   6        1          2           9  11
   7        1          3           9  11  12
   8        1          1          17
   9        1          1          17
  10        1          2          13  16
  11        1          1          15
  12        1          1          17
  13        1          1          14
  14        1          1          18
  15        1          1          18
  16        1          1          19
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     7       7    0    5    4
  3      1     7       0    4    2    9
  4      1     4       0    3    8    6
  5      1     5       8    0    6    6
  6      1     3       0    3    3    3
  7      1     8       7    0    6    6
  8      1     2       0    9    3    4
  9      1     1       8    0    7    8
 10      1     8       8    0    2    2
 11      1     8       3    0    6    7
 12      1     6       0    5    7    9
 13      1     3       7    0    6    8
 14      1     3       0    6    8    3
 15      1     3       0   10    6    8
 16      1     6       4    0    6    2
 17      1     3       2    0    6    2
 18      1     5       8    0    6    4
 19      1     6       0    8    5    6
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   10   12   98   97
************************************************************************
