************************************************************************
file with basedata            : EXPL5.BAS
initial value random generator: 465573166
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  109
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       57        1       57
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   5   8
   3        1          2           4   7
   4        1          2           6   9
   5        1          2          11  12
   6        1          2          13  17
   7        1          1          10
   8        1          2          11  17
   9        1          2          10  16
  10        1          2          13  14
  11        1          1          18
  12        1          2          14  15
  13        1          1          19
  14        1          1          17
  15        1          2          16  18
  16        1          1          19
  17        1          1          18
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     6       0    3    7    9
  3      1     9       0    6    4    5
  4      1     9       5    0    5    8
  5      1    10       5    0    4    7
  6      1     1       0    9    9    4
  7      1    10       0    9    3    8
  8      1     2       0    8    4    6
  9      1     1       0    7    7    8
 10      1     7       0    3   10    7
 11      1     3       0    4    4    3
 12      1     6       0    2    4    8
 13      1     1       0    5    1    3
 14      1     5       0    7    8   10
 15      1    10       0    3    8    9
 16      1     9       0    9    6    6
 17      1     8       6    0    5    2
 18      1     6       4    0    9    6
 19      1     6       3    0    7    5
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
    7   13  105  114
************************************************************************
