************************************************************************
file with basedata            : EXPL6.BAS
initial value random generator: 206022786
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  24
horizon                       :  137
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     22      0       46       13       46
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   9  11
   3        1          3           4   8  19
   4        1          3           5   7  14
   5        1          3           6  13  21
   6        1          1          15
   7        1          1          18
   8        1          2          16  18
   9        1          1          10
  10        1          2          13  15
  11        1          1          12
  12        1          2          18  22
  13        1          2          16  17
  14        1          2          15  20
  15        1          1          17
  16        1          1          22
  17        1          1          23
  18        1          1          20
  19        1          1          22
  20        1          1          21
  21        1          1          23
  22        1          1          23
  23        1          1          24
  24        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     3       3    0    6    7
  3      1     5       0    8    9    2
  4      1     1       3    0    7    8
  5      1     6       9    0    3    8
  6      1     6       0    5    3    2
  7      1     8       0    8    3    7
  8      1    10       0    8    6    2
  9      1     6       3    0    6    5
 10      1     9       7    0    6    2
 11      1     8       0    6    9    7
 12      1     5       4    0    5    6
 13      1     8       0    2    7    5
 14      1     7       0    5    1    9
 15      1     4       0    6    7    2
 16      1     8       4    0    7    5
 17      1     7       0    5    6    2
 18      1     8       6    0    3    2
 19      1     4       2    0    3    9
 20      1    10      10    0    7    4
 21      1     2       8    0    3    9
 22      1     5       0   10   10    7
 23      1     7       0    5    4    7
 24      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   12   13  121  117
************************************************************************
