************************************************************************
file with basedata            : EXPL6.BAS
initial value random generator: 366257424
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  24
horizon                       :  123
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     22      0       57       19       57
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   7  12
   3        1          3           4   6  10
   4        1          3           5   8  17
   5        1          2          14  16
   6        1          1          20
   7        1          2           9  18
   8        1          2          11  19
   9        1          2          13  20
  10        1          1          13
  11        1          2          13  20
  12        1          1          16
  13        1          2          14  15
  14        1          1          23
  15        1          1          22
  16        1          1          18
  17        1          1          23
  18        1          2          19  21
  19        1          1          22
  20        1          1          21
  21        1          1          22
  22        1          1          23
  23        1          1          24
  24        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     5       9    0    3    3
  3      1     3       0   10    9    9
  4      1     5       0    8    1    1
  5      1     2       7    0    4    2
  6      1     4       0    4    3    6
  7      1     9       7    0    8    7
  8      1     8       7    0    7    4
  9      1     6       0    3    9    3
 10      1     8       0    2    2    8
 11      1     8       1    0    6    1
 12      1     7       1    0    3    5
 13      1     9       0   10    4    2
 14      1     6       0    4    6    4
 15      1     6       0    8    6    5
 16      1     2       3    0    5    7
 17      1     1       8    0    8    8
 18      1     5       4    0    6    4
 19      1     8       3    0    3    6
 20      1     5       4    0    7    4
 21      1     3       8    0    9    8
 22      1    10       3    0    6    6
 23      1     3       0    7    8    9
 24      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   13   11  123  112
************************************************************************
