************************************************************************
file with basedata            : EXPL6.BAS
initial value random generator: 1283496480
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  24
horizon                       :  144
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     22      0       59        6       59
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   5
   3        1          3           6   9  16
   4        1          3           8  10  11
   5        1          1          14
   6        1          2           7   8
   7        1          2          15  17
   8        1          2          13  17
   9        1          1          12
  10        1          1          23
  11        1          2          13  14
  12        1          1          18
  13        1          1          22
  14        1          2          15  17
  15        1          1          22
  16        1          2          19  21
  17        1          2          19  21
  18        1          1          21
  19        1          1          20
  20        1          1          22
  21        1          1          23
  22        1          1          23
  23        1          1          24
  24        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     5       9    0   10    9
  3      1     9       0    5   10    6
  4      1     3       0    2    8    1
  5      1     2       3    0    7    5
  6      1     7       4    0    4    5
  7      1    10       0    8    3    7
  8      1     6       3    0    7    8
  9      1     9       0    9    3    8
 10      1     9       0    2    4    1
 11      1     3       0    8    5    6
 12      1     4       1    0    6    4
 13      1     8       8    0    4    4
 14      1    10       0    5    6    6
 15      1     3       0    7    5    9
 16      1     9       0    4    2    7
 17      1     2       0    2    7    6
 18      1     9       0    7    3    5
 19      1     8       0    2    9    3
 20      1     4       5    0    3    2
 21      1    10       0    1    5    2
 22      1     4       0    7    6    9
 23      1    10       0    5    4    6
 24      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
    9   11  121  119
************************************************************************
