************************************************************************
file with basedata            : EXPL6.BAS
initial value random generator: 821843564
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  24
horizon                       :  121
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     22      0       54       21       54
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4  14
   3        1          3           5   6  16
   4        1          3           7  12  13
   5        1          2          13  18
   6        1          1           8
   7        1          3           9  10  15
   8        1          1          21
   9        1          2          11  16
  10        1          1          16
  11        1          1          17
  12        1          2          18  20
  13        1          1          19
  14        1          2          17  20
  15        1          2          18  19
  16        1          1          17
  17        1          1          22
  18        1          1          21
  19        1          1          20
  20        1          1          22
  21        1          1          22
  22        1          1          23
  23        1          1          24
  24        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     4       0    5    1    7
  3      1     9       0    3    6    6
  4      1     5       0    6    9    8
  5      1     6       7    0    4    5
  6      1     8       2    0    3    3
  7      1     8       8    0    8    8
  8      1     8       9    0    2    7
  9      1     6       7    0    7    4
 10      1    10       0    3    6    1
 11      1     6       1    0    9    9
 12      1     6       0    8    6    8
 13      1     2       0    4    8    8
 14      1     5       1    0    5    9
 15      1     2       3    0   10    8
 16      1     3       2    0    9    5
 17      1     7       0    6    8    7
 18      1     3       7    0    6    4
 19      1     1       9    0    3    7
 20      1     4       2    0    6    2
 21      1     1       0   10    4    4
 22      1     7       0    5    3    6
 23      1    10      10    0    6    8
 24      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   14   10  129  134
************************************************************************
