************************************************************************
file with basedata            : EXPL6.BAS
initial value random generator: 1428824715
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  24
horizon                       :  136
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     22      0       62        3       62
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          2           3   7
   3        1          3           4   5   6
   4        1          3           8   9  14
   5        1          2           9  11
   6        1          1          17
   7        1          3          10  11  19
   8        1          2          12  22
   9        1          1          20
  10        1          1          18
  11        1          2          12  14
  12        1          1          13
  13        1          2          15  21
  14        1          1          16
  15        1          1          16
  16        1          1          20
  17        1          2          21  22
  18        1          1          20
  19        1          2          21  22
  20        1          1          23
  21        1          1          23
  22        1          1          23
  23        1          1          24
  24        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     7       0    7    7    5
  3      1     7       6    0    7    5
  4      1     8       4    0    5    7
  5      1    10       7    0    8    5
  6      1     8      10    0    5    4
  7      1     8       5    0    7    4
  8      1    10       0    4    5    2
  9      1     1       0    5    4    5
 10      1     5       3    0    5    2
 11      1     5       0   10    9    2
 12      1    10       1    0    2    8
 13      1     3       0    2    4    5
 14      1     9       0    7    2    5
 15      1     3       7    0    5    3
 16      1     7       0    6   10    9
 17      1     1       3    0    6    6
 18      1     1       1    0    5    2
 19      1     7       7    0    4    7
 20      1     3       5    0    9    6
 21      1    10       0    1    8    7
 22      1     9       4    0    8    9
 23      1     4       0    8    2    3
 24      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   14   12  127  111
************************************************************************
