************************************************************************
file with basedata            : EXPL6.BAS
initial value random generator: 1851177187
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  24
horizon                       :  132
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     22      0       51       18       51
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4  12
   3        1          2          14  18
   4        1          3           5   7   8
   5        1          3           6  16  18
   6        1          2          10  17
   7        1          2          18  19
   8        1          3           9  11  21
   9        1          2          14  15
  10        1          2          11  14
  11        1          1          22
  12        1          1          13
  13        1          1          20
  14        1          1          23
  15        1          1          16
  16        1          1          23
  17        1          1          22
  18        1          1          20
  19        1          1          20
  20        1          1          21
  21        1          1          22
  22        1          1          23
  23        1          1          24
  24        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1    10       8    0    7    9
  3      1     9       3    0    8    1
  4      1     6       0    3    5    5
  5      1     4      10    0    4    4
  6      1     9       0    5    2    7
  7      1     7       0    6    6    5
  8      1     3       3    0    7    7
  9      1     8       0    5    3    6
 10      1    10       0    6    4    7
 11      1     3       0    5   10    4
 12      1     2       8    0    6    7
 13      1     2       0    5    8    7
 14      1     1       0    6    1    7
 15      1    10       3    0    4    2
 16      1     5       0    8    2    5
 17      1     7       7    0    7    2
 18      1     8       8    0   10    4
 19      1    10       1    0    7    2
 20      1     5       8    0    3   10
 21      1     4       0    5    9    8
 22      1     6       0    5    9   10
 23      1     3       0    8    6    3
 24      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   12   11  128  122
************************************************************************
