************************************************************************
file with basedata            : EXPL6.BAS
initial value random generator: 1242150906
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  24
horizon                       :  129
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     22      0       57       11       57
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   8
   3        1          3           5   6  12
   4        1          2           9  14
   5        1          1          22
   6        1          3           7  13  18
   7        1          2           9  11
   8        1          2          10  18
   9        1          1          16
  10        1          1          15
  11        1          1          20
  12        1          1          22
  13        1          1          23
  14        1          3          16  18  19
  15        1          2          16  17
  16        1          1          20
  17        1          2          21  22
  18        1          1          20
  19        1          1          21
  20        1          1          21
  21        1          1          23
  22        1          1          23
  23        1          1          24
  24        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     2       8    0    7    3
  3      1     6       0    8    4    1
  4      1     2       5    0    6    7
  5      1     5       0    1    7    7
  6      1     1       6    0    5    8
  7      1    10       9    0    2    3
  8      1     9       1    0    6    5
  9      1     9       6    0    2    9
 10      1    10       5    0    7    9
 11      1     5       4    0    3    8
 12      1     5       0    9    4    5
 13      1     2       5    0    9    4
 14      1     6       0   10    7   10
 15      1     8       2    0    7    8
 16      1     4       0    4    2    8
 17      1     5       3    0    8    2
 18      1     9       7    0    4    5
 19      1     3       0    6    3    7
 20      1    10       3    0    8    7
 21      1     4       7    0    7    3
 22      1     4       0    8    3    7
 23      1    10       0    2   10    8
 24      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   12   12  121  134
************************************************************************
