************************************************************************
file with basedata            : EXPL6.BAS
initial value random generator: 3445
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  24
horizon                       :  133
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     22      0       66        1       66
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4  10
   3        1          1           7
   4        1          1           5
   5        1          2           6  19
   6        1          2           8  13
   7        1          3          11  12  15
   8        1          2           9  15
   9        1          1          16
  10        1          1          14
  11        1          1          19
  12        1          3          19  21  22
  13        1          2          15  18
  14        1          2          18  21
  15        1          1          17
  16        1          2          17  18
  17        1          2          20  22
  18        1          1          22
  19        1          1          23
  20        1          1          21
  21        1          1          23
  22        1          1          23
  23        1          1          24
  24        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     7       0    3    5    4
  3      1     1       5    0    6    5
  4      1     4       2    0    9    9
  5      1     2       0    7    4    4
  6      1     9      10    0    5    5
  7      1     6       0    6    6    4
  8      1     3       4    0    5    4
  9      1    10       0    8    3    2
 10      1     4       9    0    8    4
 11      1     3       7    0    8    3
 12      1     8       5    0    5    1
 13      1     7       7    0    5    4
 14      1     8       0    5    9    6
 15      1     6       0    4    9    7
 16      1     8       0    3    6    6
 17      1     9       5    0    3    6
 18      1     6       0    7    4    5
 19      1     9       0    7   10    7
 20      1     4       7    0    7    4
 21      1     5       4    0    4    7
 22      1     9       0    7   10    7
 23      1     5       7    0    5    4
 24      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   12   10  136  108
************************************************************************
