************************************************************************
file with basedata            : ..\EXAMPLE\EXPL3.BAS
initial value random generator: 123559628
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  98
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       56        9       56
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   8
   3        1          2          11  12
   4        1          3           5   6  13
   5        1          1          11
   6        1          3           7  11  14
   7        1          1           9
   8        1          2           9  15
   9        1          1          10
  10        1          1          18
  11        1          1          15
  12        1          2          16  17
  13        1          3          14  16  17
  14        1          1          19
  15        1          1          17
  16        1          1          19
  17        1          1          18
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     9       4    0    5    2
  3      1     6       7    0    3    1
  4      1     8       4    0    9    6
  5      1     2       0    7    8    7
  6      1     9       5    0   10    7
  7      1     1       0    1    7    6
  8      1     1       4    0    7    8
  9      1     9       0    5    6    4
 10      1     2       0    5    9    4
 11      1     8       0    7    9    4
 12      1     8       7    0    5    7
 13      1     1       3    0    8    8
 14      1     3       9    0    6    8
 15      1     7      10    0   10    6
 16      1     9       0    8    4    8
 17      1     3       4    0    6    5
 18      1     3       0    6    6    2
 19      1     9       0    2    5    6
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   11   10  123   99
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->5
2->5
