************************************************************************
file with basedata            : ..\EXAMPLE\EXPL3.BAS
initial value random generator: 1226785035
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  106
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       42       11       42
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   5   6
   3        1          2           4   9
   4        1          2           7  13
   5        1          3           8  11  18
   6        1          2           8  15
   7        1          2          10  12
   8        1          2           9  16
   9        1          1          19
  10        1          1          14
  11        1          1          14
  12        1          2          15  17
  13        1          2          16  17
  14        1          1          15
  15        1          1          16
  16        1          1          19
  17        1          1          18
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     5       1    0    6    1
  3      1     1       0    5    9    4
  4      1     2       0    2    4    7
  5      1     9       0    5    4    3
  6      1     3       0    8    2   10
  7      1     7       0    4    3    8
  8      1     7       0    6    6    3
  9      1    10       0    6    5    7
 10      1     8       0    8    9    6
 11      1     9       1    0    5    5
 12      1     1       0    7    6    8
 13      1    10       0    2    8    6
 14      1     8       0    6    3    2
 15      1     2       0    4    9    8
 16      1     6       0    4    6    2
 17      1     5       6    0    6    6
 18      1    10       4    0    5    3
 19      1     3       4    0    8    1
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
    6   11  104   90
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->3
2->5
