************************************************************************
file with basedata            : ..\EXAMPLE\EXPL3.BAS
initial value random generator: 571893220
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  124
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       72       13       72
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   7   8
   3        1          3           4  12  18
   4        1          2           5   6
   5        1          2          10  16
   6        1          1           9
   7        1          3          11  16  18
   8        1          2          15  18
   9        1          3          11  15  16
  10        1          1          11
  11        1          1          13
  12        1          1          15
  13        1          1          14
  14        1          1          17
  15        1          1          17
  16        1          1          19
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     9       0    7    8    4
  3      1    10       3    0    3   10
  4      1     6       5    0   10    6
  5      1     7       0    7    7    4
  6      1     3       0    6    7    5
  7      1     6       7    0    6    8
  8      1     5       0    3    6    6
  9      1     9       6    0    6    8
 10      1    10      10    0    8    2
 11      1     4       5    0    2    6
 12      1    10      10    0    4    7
 13      1     9       6    0    5    4
 14      1     2       0    9    9    7
 15      1     6       4    0    4    9
 16      1     5       1    0    4    6
 17      1     5       7    0    4    6
 18      1     8       0    7    6    1
 19      1    10       0    6   10    5
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   11   11  109  104
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->5
2->5
