************************************************************************
file with basedata            : ..\EXAMPLE\EXPL3.BAS
initial value random generator: 329180276
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  87
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       46        9       46
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   5  13
   3        1          3           4   6   8
   4        1          1           9
   5        1          3           6   9  17
   6        1          2           7  18
   7        1          2          10  12
   8        1          1          11
   9        1          2          10  12
  10        1          1          19
  11        1          2          14  15
  12        1          1          14
  13        1          2          14  17
  14        1          1          19
  15        1          1          16
  16        1          1          17
  17        1          1          18
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     9       0    3    6    7
  3      1     5       2    0    7    7
  4      1     8       6    0    8    6
  5      1     9       9    0    7    3
  6      1     9       2    0    3    8
  7      1     1       0    6    4    5
  8      1     2       0    4   10    3
  9      1     1       3    0    9    6
 10      1     2       0    3    9    4
 11      1     5       6    0    6    5
 12      1     5       0    5   10    9
 13      1     5       7    0   10   10
 14      1     1       0    4    4   10
 15      1     8      10    0    3    9
 16      1     2       0    5    4    5
 17      1     6       6    0    6    9
 18      1     5       4    0    5    4
 19      1     4       9    0    8    9
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   12    7  119  119
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->6
2->3
