************************************************************************
file with basedata            : ..\EXAMPLE\EXPL3.BAS
initial value random generator: 552023281
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  102
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       43        1       43
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   6   8
   3        1          3           4   5   7
   4        1          1          11
   5        1          2          10  16
   6        1          3           7  10  14
   7        1          3           9  12  17
   8        1          2           9  11
   9        1          1          13
  10        1          2          12  18
  11        1          1          16
  12        1          1          13
  13        1          1          15
  14        1          1          17
  15        1          1          19
  16        1          1          18
  17        1          1          18
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     4       5    0    6    2
  3      1     2       0   10    9    8
  4      1    10       3    0    2    7
  5      1     9       0    1    6    4
  6      1     7       6    0    9    9
  7      1     1       0    5    3    5
  8      1     3       0    4    5    6
  9      1    10       8    0    3    8
 10      1     6       0    3    8    8
 11      1     7       2    0    3    6
 12      1     1       0    4    3    9
 13      1     6       0    3    2    6
 14      1     7       3    0    5    2
 15      1     6       0    8    9    5
 16      1     5       8    0    3    8
 17      1     3       0    5    4    2
 18      1     7       7    0    5    2
 19      1     8       6    0    3    8
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
    9   11   88  105
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->4
2->5
