************************************************************************
file with basedata            : ..\EXAMPLE\EXPL3.BAS
initial value random generator: 109031151
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  95
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       53       17       53
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   5
   3        1          1          18
   4        1          3           6  10  11
   5        1          3           7  12  13
   6        1          1          16
   7        1          2           8  15
   8        1          1           9
   9        1          2          16  18
  10        1          2          12  13
  11        1          3          14  15  16
  12        1          1          18
  13        1          1          14
  14        1          1          17
  15        1          1          17
  16        1          1          19
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     5       2    0    9    1
  3      1     3       1    0   10    1
  4      1     9       0    1    3    3
  5      1     1       0    6    7    7
  6      1     8       5    0    3    6
  7      1     2       5    0    5    3
  8      1     1       2    0    8    4
  9      1     4       9    0    2    3
 10      1    10       0    7    4    3
 11      1     2       4    0    8    6
 12      1     2       5    0   10    2
 13      1     6       0    5    6    3
 14      1     6       0    2    5    8
 15      1     6       0    7    5    3
 16      1     5       4    0    6   10
 17      1    10       8    0    3    8
 18      1     8       0    4    9    3
 19      1     7       0    1    9    7
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
    9    8  112   81
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->4
2->4
