************************************************************************
file with basedata            : ..\EXAMPLE\EXPL3.BAS
initial value random generator: 271951186
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  115
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       59        9       59
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          2           3   7
   3        1          3           4   6   9
   4        1          1           5
   5        1          2           8  17
   6        1          2          12  14
   7        1          2          13  14
   8        1          3          10  11  16
   9        1          1          14
  10        1          2          13  15
  11        1          2          13  15
  12        1          1          18
  13        1          1          18
  14        1          2          15  16
  15        1          1          19
  16        1          1          19
  17        1          1          18
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     9       7    0    5    3
  3      1     6       0    6    6    9
  4      1     5       0    2    5    7
  5      1     5       0    5    9    9
  6      1     9       0    7    5    7
  7      1     9       5    0    5    1
  8      1     8       0    4    4    8
  9      1     7       0    4    4    5
 10      1     3       6    0    4    5
 11      1     1       0    8    6    4
 12      1     4       6    0    9    8
 13      1     8       9    0    3    6
 14      1     9       0    2    7    7
 15      1     8       0    2    6    8
 16      1     1       0    1    6    6
 17      1     8      10    0    7    8
 18      1     8       0    2    3    6
 19      1     7       7    0    5    2
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   11   10   99  109
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->5
2->5
