************************************************************************
file with basedata            : ..\EXAMPLE\EXPL3.BAS
initial value random generator: 1072026230
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  113
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       49       16       49
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   6  11
   3        1          3           4   7  15
   4        1          2           5  17
   5        1          2           9  12
   6        1          1          13
   7        1          3           8  13  14
   8        1          1          17
   9        1          2          10  18
  10        1          1          14
  11        1          2          14  18
  12        1          1          13
  13        1          1          18
  14        1          1          16
  15        1          2          16  17
  16        1          1          19
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     2       0    4    4    6
  3      1     5       0    6    8    4
  4      1     2       0    5    7    8
  5      1     4       0    5    5    8
  6      1     3       3    0    7    4
  7      1     6       0    9    1    8
  8      1     9       8    0    7    5
  9      1     7       0    8    6    8
 10      1     7       0    2    5    4
 11      1    10      10    0    3    8
 12      1     9       4    0    2    6
 13      1     5       0    3    6    5
 14      1    10       0    7    2    5
 15      1     7       7    0    4    3
 16      1    10       0    2    7    5
 17      1     6       6    0    1   10
 18      1     9       8    0    2    5
 19      1     2       8    0    7    1
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   12   10   84  103
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->6
2->5
