************************************************************************
file with basedata            : ..\EXAMPLE\EXPL3.BAS
initial value random generator: 863098331
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  133
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       62        8       62
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4  10
   3        1          3           8  11  13
   4        1          2           5  17
   5        1          3           6   7  12
   6        1          1          13
   7        1          2          11  13
   8        1          3           9  12  16
   9        1          1          17
  10        1          1          11
  11        1          1          19
  12        1          1          14
  13        1          2          14  15
  14        1          1          18
  15        1          1          16
  16        1          1          18
  17        1          1          18
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     2       0    3    6    6
  3      1     5       2    0    6    1
  4      1     9       3    0    2    2
  5      1     9       5    0    6    5
  6      1     8       0    7    6    3
  7      1     7       2    0    5    7
  8      1     7       4    0    4    2
  9      1     9       0    5    8    3
 10      1     8       0    8    7   10
 11      1     5       7    0    2    9
 12      1    10       8    0    6    4
 13      1     8       0    9    2    7
 14      1    10       0    1   10    6
 15      1     6       8    0    6    4
 16      1     8       0    7    8    8
 17      1    10       0    4    8    4
 18      1    10       6    0    5    6
 19      1     2       0    3    8    6
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
    9   10  105   93
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->4
2->5
