************************************************************************
file with basedata            : ..\EXAMPLE\EXPL3.BAS
initial value random generator: 1561923398
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  105
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       57        7       57
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   5
   3        1          3           9  15  18
   4        1          3           6  12  15
   5        1          2          13  14
   6        1          3           7   8  11
   7        1          2          16  18
   8        1          1          10
   9        1          1          11
  10        1          1          14
  11        1          2          13  17
  12        1          1          16
  13        1          1          16
  14        1          1          17
  15        1          1          17
  16        1          1          19
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     4       3    0    8    3
  3      1     2       6    0    8    7
  4      1     9       7    0    7    6
  5      1     4       0    8    8    6
  6      1     9       0    5    4    4
  7      1     2       6    0    3   10
  8      1     8       0    1    8    9
  9      1     6       8    0    3    1
 10      1     5       0    2    6    7
 11      1     8       9    0    6    5
 12      1     7       8    0    6    8
 13      1    10       6    0    4    6
 14      1     1       8    0    2    5
 15      1     6       2    0   10    3
 16      1     9       3    0   10    6
 17      1     6       6    0    7    3
 18      1     1       2    0    5    6
 19      1     8       6    0    4    3
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   10    8  109   98
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->5
2->4
