************************************************************************
file with basedata            : ..\EXAMPLE\EXPL3.BAS
initial value random generator: 112744742
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  85
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       44        1       44
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   5
   3        1          2           6   7
   4        1          3           9  10  11
   5        1          1          13
   6        1          3           9  10  14
   7        1          1           8
   8        1          1          19
   9        1          1          15
  10        1          1          12
  11        1          1          13
  12        1          3          13  15  16
  13        1          2          17  18
  14        1          2          15  16
  15        1          1          17
  16        1          1          18
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     4       0    5    2    3
  3      1     5       0    5    3    4
  4      1     9       0    4    2    8
  5      1     7       0    2    3    5
  6      1     7       0    4    6    8
  7      1     1       0    7    4    5
  8      1     9       6    0    9    4
  9      1     3       0    5    7    4
 10      1     6       0    8    5    1
 11      1     1       5    0    7   10
 12      1     7       0    2    5    8
 13      1     7       0    1    1    4
 14      1     4       0    8    2    2
 15      1     4       6    0   10   10
 16      1     2       0   10   10    9
 17      1     1       0    3    5    2
 18      1     2       4    0    2    5
 19      1     6       3    0    2    3
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
    7   12   85   95
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->3
2->6
