************************************************************************
file with basedata            : ..\EXAMPLE\EXPL3.BAS
initial value random generator: 1107898247
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  20
horizon                       :  98
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     18      0       55       15       55
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   4   7
   3        1          3           5  11  17
   4        1          3           5   6  15
   5        1          2           8  12
   6        1          2           9  13
   7        1          3           8   9  18
   8        1          1          19
   9        1          1          10
  10        1          1          14
  11        1          1          13
  12        1          1          18
  13        1          1          16
  14        1          1          17
  15        1          2          16  17
  16        1          1          18
  17        1          1          19
  18        1          1          19
  19        1          1          20
  20        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     8       8    0    9    6
  3      1     9       0    4    4    8
  4      1     1       3    0    3    6
  5      1     7       4    0    7    9
  6      1     7       0    4    7    4
  7      1     1       0    4    5    5
  8      1     8       0    5    9    5
  9      1     2       6    0    2    7
 10      1     5       0    6    2    5
 11      1    10       0    5   10    5
 12      1     1       0    2    7    6
 13      1     4       5    0    2    9
 14      1     1       0    1    5    7
 15      1     6       2    0    5    5
 16      1     8       8    0    3    6
 17      1     4       7    0    9    5
 18      1     9       0    3    4    2
 19      1     7       5    0    8    7
 20      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
    9    7  101  107
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->4
2->3
