************************************************************************
file with basedata            : Modellendogen.txt
initial value random generator: 1027671266
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  32
horizon                       :  195
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     30      0       55        1       55
************************************************************************
PRECEDENCE RELATIONS:
jobnr.   #modes    #successors   successors
   1       1            3           2   3   4
   2       1            3           5   6  10
   3       1            3           7  18  21
   4       1            3          10  14  19
   5       1            3          12  15  16
   6       1            3           7   8  15
   7       1            3          13  23  27
   8       1            3           9  17  18
   9       1            3          20  22  24
  10       1            3          11  13  20
  11       1            3          21  28  29
  12       1            3          13  14  17
  13       1            2          25  31
  14       1            2          18  25
  15       1            3          19  21  23
  16       1            2          17  22
  17       1            3          19  20  23
  18       1            2          24  29
  19       1            1          24
  20       1            2          27  32
  21       1            2          22  26
  22       1            2          30  31
  23       1            3          25  28  32
  24       1            2          26  27
  25       1            2          26  29
  26       1            2          30  32
  27       1            2          28  32
  28       1            1          31
  29       1            2          30  32
  30       1            1          32
  31       1            1          32
  32       1            0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     1       4    0    0    3
  3      1     7       0    9    0    3
  4      1     7       0    7    4    0
  5      1     6       0    5    2    0
  6      1     3       5    0    0    5
  7      1     8       7    0    4    0
  8      1     9       0    4    0    2
  9      1     8       4    0    0    2
 10      1     5       8    0    0    8
 11      1    10       0    3    0    4
 12      1     9       0    9    9    0
 13      1    10       0    8    5    0
 14      1     4       0    7    5    0
 15      1     9       0    5    8    0
 16      1     8       2    0    0    3
 17      1     8       8    0    0    6
 18      1     3       0    6    0    7
 19      1     6      10    0    0    3
 20      1     7       7    0    8    0
 21      1     4       0    6    8    0
 22      1     9       5    0    4    0
 23      1     8       0    3    0   10
 24      1     8       6    0    0    4
 25      1     7       0    5    0    5
 26      1     5       3    0    5    0
 27      1     5       7    0    0    2
 28      1     2       7    0    0    6
 29      1    10       7    0    0    7
 30      1     6       1    0    0    1
 31      1     3       5    0    0    2
 32      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   22   25   62   83
************************************************************************
Entscheidungen                :  2
Nr.  Aktivierer  #Auswahl  Auszuw�hlende
 1       24         2      25  28
 2       21         2      22  23
************************************************************************
Bedingungen                   :  2
Nr.  Aktivierer  #Auswahl  Bedingte
 1       25         1      27
 2       28         1      30
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->5
2->6
