************************************************************************
file with basedata            : Modellendogen.txt
initial value random generator: 782824840
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  32
horizon                       :  158
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     30      0       58       13       58
************************************************************************
PRECEDENCE RELATIONS:
jobnr.   #modes    #successors   successors
   1       1            1           2
   2       1            3           3   5   6
   3       1            3           4   7   9
   4       1            3          11  17  24
   5       1            3          13  25  27
   6       1            3           8  11  14
   7       1            3           8  13  18
   8       1            3          10  12  15
   9       1            3          14  15  19
  10       1            3          16  19  20
  11       1            3          13  18  21
  12       1            3          19  20  21
  13       1            2          26  29
  14       1            3          16  17  24
  15       1            3          20  22  26
  16       1            3          21  26  27
  17       1            3          18  22  28
  18       1            2          25  31
  19       1            3          23  28  32
  20       1            3          23  24  27
  21       1            2          22  23
  22       1            3          29  31  32
  23       1            1          25
  24       1            1          30
  25       1            2          29  32
  26       1            2          28  32
  27       1            2          31  32
  28       1            1          30
  29       1            1          30
  30       1            1          32
  31       1            1          32
  32       1            0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     4       6    7    0    7
  3      1     8       4    2    0    6
  4      1     4       6    8    9    0
  5      1     9       7    4    0   10
  6      1     1       1    8    6    0
  7      1     4       5    9    0    2
  8      1     9       9    7    5    0
  9      1     7       6    9    0    6
 10      1     2       6    4    0    4
 11      1     1       4    7    7    0
 12      1     1       3   10    6    0
 13      1    10       4    7    0    2
 14      1     5       2    6    0    9
 15      1     4       8    7    7    0
 16      1     6       5    6    0    4
 17      1     7       5   10    0    7
 18      1     5       3    4    0    7
 19      1     6       5    9    0    6
 20      1    10       7    4    3    0
 21      1     7       3    6    4    0
 22      1     4       7    3    8    0
 23      1     9       8    2    0    9
 24      1     6       7    4    8    0
 25      1     3       4    3    4    0
 26      1     6       4    7    3    0
 27      1     9       6    5    8    0
 28      1     1       9    3    0    7
 29      1     4       8    8    0    5
 30      1     2       6    3    2    0
 31      1     4       9    8    0    4
 32      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   19   24   80   95
************************************************************************
Entscheidungen                :  2
Nr.  Aktivierer  #Auswahl  Auszuw�hlende
 1       11         4      16  18  29  31
 2        5         4       6  15  23  27
************************************************************************
Bedingungen                   :  2
Nr.  Aktivierer  #Auswahl  Bedingte
 1       18         1      28
 2       16         1      20
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->4
2->6
