************************************************************************
file with basedata            : Modellendogen.txt
initial value random generator: 540818095
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  32
horizon                       :  199
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     30      0       68       27       68
************************************************************************
PRECEDENCE RELATIONS:
jobnr.   #modes    #successors   successors
   1       1            3           2   3   4
   2       1            3           5  13  16
   3       1            3           7   9  10
   4       1            1          22
   5       1            3           6  10  14
   6       1            3          18  19  28
   7       1            3           8  11  12
   8       1            2          19  32
   9       1            1          30
  10       1            3          20  22  23
  11       1            2          16  27
  12       1            3          20  21  23
  13       1            3          15  17  21
  14       1            1          15
  15       1            2          25  31
  16       1            3          20  23  31
  17       1            2          18  25
  18       1            2          24  26
  19       1            1          22
  20       1            2          29  32
  21       1            2          26  28
  22       1            2          24  27
  23       1            1          24
  24       1            1          30
  25       1            2          28  32
  26       1            2          27  31
  27       1            2          29  32
  28       1            2          29  32
  29       1            1          30
  30       1            1          32
  31       1            1          32
  32       1            0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1    10       4    3    2    7
  3      1     4       6    7    8    6
  4      1     9       4    9   10    8
  5      1    10       7    4    5    5
  6      1     5       2   10    3    5
  7      1     5       8    3    5    5
  8      1     6       3   10    6    3
  9      1    10       4    4    3    4
 10      1     6       6    6    5    5
 11      1     7       1    6    6    6
 12      1     5       5    7    6    4
 13      1     6       6    4   10    3
 14      1     9       6    7    7    2
 15      1     9       5    1    2    4
 16      1     9       6    9    7    5
 17      1     1       7    3    3    3
 18      1    10       5    4   10    9
 19      1     1       4    5    8    6
 20      1     6       8    7    9    9
 21      1     8       7    3    8    3
 22      1    10       2    5   10    3
 23      1     1       9    8    8    3
 24      1     1       5    3    5    1
 25      1     7       4    8    2    9
 26      1    10       6    9    4    8
 27      1     9       8    3    6    4
 28      1     3       2    7    8    1
 29      1     9       8    4    5    3
 30      1     5       9    5    8    4
 31      1     8       3    7    8    6
 32      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   25   29  187  144
************************************************************************
Entscheidungen                :  2
Nr.  Aktivierer  #Auswahl  Auszuw�hlende
 1       13         2      28  29
 2       12         2      19  31
************************************************************************
Bedingungen                   :  1
Nr.  Aktivierer  #Auswahl  Bedingte
 1       19         1      20
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->6
2->7
