************************************************************************
file with basedata            : Modellendogen.txt
initial value random generator: 156670107
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  32
horizon                       :  164
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     30      0       43       20       43
************************************************************************
PRECEDENCE RELATIONS:
jobnr.   #modes    #successors   successors
   1       1            3           2   3   4
   2       1            3           7  10  13
   3       1            3           5   9  10
   4       1            3           6  18  23
   5       1            1          25
   6       1            2          24  25
   7       1            3           8  11  14
   8       1            3          15  26  29
   9       1            3          16  21  29
  10       1            2          12  17
  11       1            1          27
  12       1            2          14  21
  13       1            3          19  23  24
  14       1            3          18  20  26
  15       1            3          20  21  27
  16       1            2          18  20
  17       1            3          26  30  32
  18       1            2          28  32
  19       1            1          25
  20       1            1          22
  21       1            1          22
  22       1            2          23  31
  23       1            2          30  32
  24       1            2          30  32
  25       1            2          27  29
  26       1            2          28  32
  27       1            2          28  32
  28       1            1          31
  29       1            1          31
  30       1            1          32
  31       1            1          32
  32       1            0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     9       7    0    4    6
  3      1     1       0    5   10    3
  4      1     6       0    4    1    6
  5      1     3       7    0    5    7
  6      1    10       8    0   10    5
  7      1     7       2    0    9    9
  8      1     6       0    4    2    7
  9      1     4       3    0    4    4
 10      1     2       0    7    1    8
 11      1    10       8    0    4    5
 12      1     8       0    8    4    5
 13      1     5       3    0    6    6
 14      1     5       0    2    9    9
 15      1     5       4    0    4    5
 16      1     4       0    7    4    4
 17      1     8       0    2    6    2
 18      1     7       0    5    6    7
 19      1     5       0    8    8    4
 20      1     3       6    0    6   10
 21      1     1       4    0    6    5
 22      1     5       4    0    9    4
 23      1     7       0    2    5    2
 24      1     8       8    0    2    1
 25      1     1       8    0    6    2
 26      1    10       0    6    9    8
 27      1     5       0    9    4    4
 28      1     7       0    3    8    4
 29      1    10       2    0    8    7
 30      1     1       0    5    6    3
 31      1     1       3    0    7    7
 32      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   16   16  173  159
************************************************************************
Entscheidungen                :  2
Nr.  Aktivierer  #Auswahl  Auszuw�hlende
 1       14         2      18  30
 2       10         2      19  24
************************************************************************
Bedingungen                   :  2
Nr.  Aktivierer  #Auswahl  Bedingte
 1       24         1      26
 2       18         1      28
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->4
2->4
