************************************************************************
file with basedata            : ..\EXAMPLE\EXPL.BAS
initial value random generator: 1007786953
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  32
horizon                       :  203
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     30      0       66        9       66
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   5   6
   3        1          1           4
   4        1          3          10  13  21
   5        1          3           7   8  11
   6        1          3           8  15  29
   7        1          2           9  23
   8        1          1          24
   9        1          2          10  16
  10        1          2          19  22
  11        1          2          12  17
  12        1          1          26
  13        1          1          14
  14        1          1          18
  15        1          2          18  20
  16        1          1          18
  17        1          2          24  26
  18        1          1          27
  19        1          1          20
  20        1          1          31
  21        1          2          25  28
  22        1          2          29  30
  23        1          1          28
  24        1          1          28
  25        1          2          26  29
  26        1          1          27
  27        1          1          30
  28        1          1          30
  29        1          1          31
  30        1          1          31
  31        1          1          32
  32        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     6       0    2    6    7
  3      1     6       9    0    5    6
  4      1    10       0    6    3    7
  5      1    10       5    0   10    7
  6      1     9       0    2    6    6
  7      1     7       0    9    4    3
  8      1     9       1    0    6    6
  9      1     2       2    0    6    3
 10      1    10       4    0    6    8
 11      1     3       0    5    4    7
 12      1     6       5    0    4    4
 13      1     7       0    6    6    9
 14      1    10       1    0    8    5
 15      1     7       3    0    1    1
 16      1     7       3    0    3    3
 17      1     9       0    2    8    5
 18      1     8       3    0    9    7
 19      1     2       0    4    4    2
 20      1     5       0    5    3    2
 21      1     6       5    0    4    5
 22      1     5       0    5    9    8
 23      1     8       0    6    7   10
 24      1     9       0    9    6    4
 25      1    10       4    0    5    5
 26      1     2       3    0    7    7
 27      1     9       5    0    7    6
 28      1     2       0    2    6    2
 29      1     9       0    9    8    5
 30      1     7       1    0    5    6
 31      1     3       0    7    5    2
 32      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   10   11  171  158
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->5
2->5
