************************************************************************
file with basedata            : ..\EXAMPLE\EXPL.BAS
initial value random generator: 1140513435
************************************************************************
projects                      :  1
jobs (incl. supersource/sink ):  32
horizon                       :  162
RESOURCES
  - renewable                 :  2   R
  - nonrenewable              :  2   N
  - doubly constrained        :  0   D
************************************************************************
PROJECT INFORMATION:
pronr.  #jobs rel.date duedate tardcost  MPM-Time
    1     30      0       64       15       64
************************************************************************
PRECEDENCE RELATIONS:
jobnr.    #modes  #successors   successors
   1        1          1           2
   2        1          3           3   6  13
   3        1          3           4   7  10
   4        1          3           5   9  11
   5        1          1          27
   6        1          2           7  15
   7        1          3           8  14  21
   8        1          2          27  28
   9        1          2          26  29
  10        1          2          17  23
  11        1          1          12
  12        1          1          28
  13        1          2          20  21
  14        1          1          17
  15        1          3          16  19  23
  16        1          1          18
  17        1          2          18  28
  18        1          1          24
  19        1          1          27
  20        1          1          22
  21        1          1          30
  22        1          1          30
  23        1          2          25  26
  24        1          1          25
  25        1          1          29
  26        1          1          31
  27        1          1          31
  28        1          1          29
  29        1          1          30
  30        1          1          31
  31        1          1          32
  32        1          0        
************************************************************************
REQUESTS/DURATIONS:
jobnr. mode duration  R 1  R 2  N 1  N 2
------------------------------------------------------------------------
  1      1     0       0    0    0    0
  2      1     2       6    0    6    4
  3      1     5       7    0    3    6
  4      1     8       7    0   10    9
  5      1     6       2    0    7    9
  6      1     1       8    0    1    6
  7      1     8       0    9    6    5
  8      1    10       0    3   10    8
  9      1     3       6    0    2    3
 10      1     7       9    0    7    4
 11      1     2       0    9    6    6
 12      1    10      10    0    4    3
 13      1     5       9    0    4    2
 14      1     4       7    0    3    7
 15      1     6       0    6    1    4
 16      1     8       0    4    6    2
 17      1     7       9    0    1    5
 18      1     3       0   10    5    3
 19      1    10       0    6   10    5
 20      1     2       3    0    9    4
 21      1     1       0    6    6    3
 22      1     2       5    0    4   10
 23      1     4       7    0    5    3
 24      1     4       8    0    4    4
 25      1     8       2    0    4    5
 26      1     1       0    3    4    3
 27      1     9       0    5    1    8
 28      1     3       5    0    6    1
 29      1     8       8    0    8    6
 30      1     7       0    7    4    6
 31      1     8       6    0    8    7
 32      1     0       0    0    0    0
************************************************************************
RESOURCEAVAILABILITIES:
  R 1  R 2  N 1  N 2
   14   14  155  151
************************************************************************
OVERCAPACITY COSTS:
1->0.5
2->0.5
MAX OVERCAPACITY:
1->7
2->7
